Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
1084,Gryffindor,Sydney,Plummer,1998-12-21,Left,29087.0,541.6613426855222,-1.7589427927166326,-5.416613426855222,10.032,-520.9453754830906,558.3110504470146,-6.395423444339527,960.702289476338,-1.1671049910605924,-0.5774089095376884,-247.1138,205.18
1085,Gryffindor,Barb,Schulte,1997-11-27,Right,68734.0,678.7937510426831,-2.668276130934694,-6.787937510426831,5.851,-657.3255685802685,629.9832291604862,-5.910240549741559,952.9241201875074,2.4205947534801084,-0.06211843813815032,-253.57815,213.76
1087,Gryffindor,Maxine,Ellington,2001-08-27,Right,49404.0,482.5169755971307,-8.217638866905574,-4.825169755971307,3.013,-309.28339253312305,559.0677416767559,-1.8382368824305195,950.574221888671,4.710657734116417,0.09447461410359546,-255.24868999999998,117.31
1088,Gryffindor,Grady,Pollard,2001-08-05,Left,68486.0,466.84371146509244,-6.189062568297291,-4.668437114650925,2.6510000000000002,-735.277441741479,620.178154029839,-6.222268521955964,918.2298003546266,1.82750728736345,0.13927147992186492,-257.49466,222.01
1097,Slytherin,Erin,Troy,1999-09-07,Left,58186.0,-426.72093150435694,-3.99302668182741,4.267209315043568,-2.987,-220.4653099727211,,5.55148956219982,997.0872875950247,7.347814702008178,-1.8133724680165133,-247.86331,-28.8
1100,Slytherin,Shawna,Lucero,1998-08-06,Left,46652.0,-444.8022269611946,-4.70182784108218,4.448022269611946,-7.2010000000000005,-417.55176146170686,405.7195112274292,2.8625412495985234,1060.5131338147958,10.068316042278674,-0.3322986946488477,-252.06728999999999,-38.23
1101,Gryffindor,Cassie,Ornelas,1997-05-02,Right,56450.0,372.5138514799468,-4.0789570647289075,-3.7251385147994687,6.912999999999999,-504.4556293007719,583.1475648834921,-5.553246504973006,958.3127832895917,0.15268372873688166,-0.7628502067693207,-250.46407000000002,164.33
1111,Slytherin,Charlie,Hyland,2001-02-08,Right,44794.0,-543.1222275240016,-8.098394612355241,5.431222275240017,-5.103,-768.675983913934,336.67060973529027,8.592193567118981,1080.7726551093376,13.128080375334926,-0.4856312695191473,-251.04789,-158.91
1118,Slytherin,Marina,Horning,2001-02-07,Left,58761.0,-420.98240438789145,-7.182910114424776,4.209824043878915,-5.151,-407.5242396169789,415.7446397715005,4.870222786882948,1055.472566479761,10.44571536772651,-1.12266122652429,-252.09192000000002,-92.05
1120,Gryffindor,Cori,Royer,1999-09-27,Right,48056.0,351.3330730279649,-6.863084291557968,-3.5133307302796486,3.533,-492.35760312166497,585.6810560767573,-5.089860354186827,935.0366391804939,2.1396174547770057,0.3814726052917676,-254.32856,184.29
1122,Slytherin,Liz,Oswalt,2000-05-09,Right,53014.0,-536.8835076039637,-4.587300762914022,5.3688350760396375,,-608.396061915173,336.7813889165632,4.491583749129432,1068.1477932366863,8.727331719307639,0.2895856770857141,-252.50224,-94.19
1123,Slytherin,Phillip,Riggins,2001-05-03,Left,54469.0,-579.8305254047121,-6.107201433266089,5.798305254047121,-5.835,-645.8936128449068,346.8305870522988,6.475610698869718,1063.82654733267,9.734711181113218,-0.3695466956759535,-251.2381,-125.9
1124,Gryffindor,Sunny,Hadley,1998-09-24,Right,40702.0,695.3515036730017,-4.298904158113311,-6.953515036730018,5.9079999999999995,-377.77699158402174,611.0277003275633,-4.686093154096935,939.5084837971588,3.146043035784003,-0.18597608191655807,-252.48902999999999,215.21
1125,Gryffindor,Lawrence,Johnson,1999-10-31,Right,77257.0,534.7103880700055,-3.6499199000022786,-5.347103880700055,3.557,-944.5888986797544,645.9827462913884,-7.248212055516731,943.067345200007,2.8288757339325725,-0.9424319544988564,-256.35784,242.13
1126,Slytherin,Warner,Sun,1998-01-18,Right,24970.0,-626.4546806005827,-6.096706858315398,6.2645468060058285,-5.9670000000000005,-469.94249886505935,385.0504106768668,5.4795164122163245,1069.8603823294648,12.33183436518085,-0.07840877298410638,-248.57134,-71.84
1127,Gryffindor,Stacia,Dietrich,2000-02-21,Left,51691.0,645.842699622302,-4.123648660789591,-6.458426996223018,,-224.0769352357396,621.4372035393072,-5.343235407136482,944.6982741952353,2.2204727742381234,2.1954547323302114,-252.51339,201.29
1128,Slytherin,Wilbert,Cochrane,1997-06-02,Right,62574.0,-481.9858271349269,-5.0762040423147985,4.819858271349268,-5.207000000000002,-288.9958054641695,441.27364995110565,5.13458027503945,1015.8103868240796,7.9520662767965105,-0.5451839821483639,-250.505,-55.18
1130,Slytherin,Kenny,Bearden,1998-06-28,Left,51395.0,-456.4516309028664,-2.508170519713654,4.564516309028664,-6.449,-477.1897373488694,406.6890350351676,3.7673558392335806,1034.7086985580663,8.036839122612056,-1.6504388685837799,-250.56577000000001,-22.28
1133,Slytherin,Monica,Schilling,1997-01-22,Right,44372.0,-545.0052968472365,-5.67879938287025,,-6.254,-513.9123862301722,381.24297527620064,5.349176834729739,1059.7204865554963,10.62667516867614,-0.1482027106458728,-250.68732000000003,-81.8
1134,Gryffindor,Tessa,Hargett,1999-05-28,Left,52675.0,519.4139193062413,-5.4289960203208025,-5.194139193062412,4.685,-300.1617955375129,582.1022342218332,-4.719996511027769,948.9520407268986,1.790658751725522,0.28410439973342205,-253.42221,165.28
1135,Gryffindor,Abigail,Lindberg,2001-07-21,Left,55939.0,579.1033041013576,-2.296434949514701,-5.791033041013576,6.7929999999999975,-88.81237061313135,676.6492790836986,-4.8773502730060585,985.5389117587638,5.293230295206953,0.7137445369353365,-248.12519,186.3
1139,Slytherin,Dalia,Perea,2000-05-18,Left,65361.0,-507.06032385329115,-4.183507768574268,5.070603238532912,-3.8169999999999997,-685.6884096183068,369.1283340159066,6.913211022424287,1036.2272371323634,7.385964411713352,-0.33063777125851085,-249.81096000000002,-107.18
1141,Gryffindor,Holly,Berman,1999-06-23,Right,66190.0,472.8899828829679,-4.038700540087604,-4.728899828829679,5.782,-549.8299546085947,587.1226585820635,-6.192850360534019,945.204899999878,-0.51511588961043,0.6937008153066605,-253.2036,180.79
1142,Slytherin,Leonard,Gaither,1997-04-28,Right,55745.0,-296.48479898979843,-7.603556915966211,2.9648479898979843,-7.228,-598.3324978220103,385.6795369390843,4.801351254357023,1084.4516497682396,13.294426849736993,-1.7824940588424285,-255.227,-98.85
1145,Slytherin,Freddie,Bower,1999-01-13,Right,71429.0,-353.10034092590536,-6.9563353022920085,3.5310034092590534,-6.428,-377.52231395997336,420.87752395878687,4.439096023183378,1046.0708573664754,9.694078393251583,-0.4820725362914324,-254.39264,-86.9
1146,Gryffindor,Hans,Bess,1998-05-08,Left,42606.0,692.496135226776,-3.770633931584956,,5.064,-503.4052238710389,631.645136550064,-5.834233831311049,946.5340415512766,4.1729610796712295,0.9137188857346208,-253.19751000000002,242.96
1147,Gryffindor,Lidia,Silvers,1997-02-18,Left,36631.0,495.7888766407331,-6.312947852893555,-4.957888766407331,5.2010000000000005,-321.62311185983737,574.3059001123361,-3.846563999765,939.0649114485768,2.4965335028381253,0.5338725471557569,-252.48831,172.98
1149,Slytherin,Loretta,Gilmer,2000-09-03,Right,72599.0,-371.4129541466371,-4.932471789539196,3.71412954146637,-4.002,-222.72846995566462,467.7306238546975,4.04690203213503,1011.2812816972653,,0.2972135793565253,-250.88995,-45.31
1150,Slytherin,Henrietta,Rhyne,1999-11-29,Left,28203.0,-657.2820158846292,-7.1216879318893564,6.572820158846294,-4.97,-633.2798164668644,367.2577786634355,7.287301301222677,1075.8767976601582,13.16220023864356,-1.3025682896365447,-248.25432999999998,-111.57
1151,Slytherin,Cameron,Tillery,2000-01-10,Right,72748.0,,-3.0604585393559565,3.6512606416489177,-3.6710000000000003,-518.5305551999894,436.6478557829657,4.428301409684453,1020.4368842138944,6.612472652838155,0.3755251551741971,-250.39719,-44.47
1153,Gryffindor,Geri,Shields,1998-09-03,Right,67239.0,585.4283951214118,-4.102768506052628,-5.854283951214117,3.532,-935.6573540538568,596.3349106209042,-7.90915430790133,926.2226676007376,0.1822532757488231,2.0869203614489957,-257.70968999999997,248.57
1154,Gryffindor,Darwin,Watson,1998-10-23,Left,41830.0,429.6151831826984,-5.8755459123850455,-4.296151831826983,4.5760000000000005,-724.5194401797328,552.231491358456,-5.422822432944588,939.5509461453688,1.3393588577356628,-0.7837020621857956,-254.27237999999997,193.6
1155,Gryffindor,Cori,Trask,2000-11-05,Left,42810.0,300.4655394166693,-4.204976874834862,-3.0046553941666927,7.4579999999999975,-104.39666221363207,596.0415647890637,-5.30246328088352,969.5196278888893,0.7462587219261541,1.3172836504200944,-247.33091000000002,152.18
1158,Slytherin,Jamey,Irish,1999-07-19,Left,46352.0,-647.8123903474927,-5.3583952573217575,6.478123903474928,-4.6110000000000015,-667.105223379222,348.53520024264475,8.040279796677874,1048.313384006617,9.510015903012064,-1.064687730549538,-248.55212999999998,-121.99
1159,Gryffindor,Max,Craft,1996-11-30,Left,35454.0,791.2177059609317,-2.277290340098573,-7.912177059609318,6.6720000000000015,-682.6432680651436,621.72683904359,-6.570257807269403,941.9619996512018,3.0649247330502862,-0.92063240462588,-252.35017000000002,273.96
1161,Slytherin,Man,Sepulveda,1999-03-01,Right,56756.0,-510.8055259145961,-5.337187155864802,5.10805525914596,-5.279,-552.1124182800019,384.3827900039908,5.783428022209848,1047.7264761584718,9.148468487172947,-1.2217593364950778,-250.80317999999997,-92.24
1162,Gryffindor,Dewey,Forrest,1999-06-14,Right,38242.0,555.0063396912079,-6.158544615155725,-5.550063396912079,4.897,-590.2502204025783,567.4298749105095,-3.516637477827186,944.8313185697892,3.8215092023639214,1.302688358680146,-253.73417999999998,179.04
1168,Gryffindor,Kim,Ochoa,1999-11-22,Right,37263.0,618.230567800921,-3.164578162625938,-6.18230567800921,6.975,-74.98609427152971,646.0958716114693,-4.69679755237508,967.2407959671395,4.485535488726494,-1.3557082931217512,-248.43655,201.89
1177,Gryffindor,Lowell,Lerma,1999-06-05,Left,35676.0,870.0722354674217,-3.192992805565144,-8.70072235467422,5.747000000000001,-688.0766695307193,584.8399242939239,-6.190186555149475,932.4008589906912,2.197779365757913,0.7035366886436872,-254.85994,260.75
1179,Slytherin,Carole,Thomas,1998-11-08,Left,30403.0,-601.4712007068542,-3.2200199110382504,6.014712007068543,-2.681,-667.35474979365,402.5162992920961,7.513773700103017,1037.10437912888,10.364407548145584,-0.3538205043826835,-244.84361,-54.35
1180,Slytherin,Matilda,Mitchell,2001-09-26,Left,,-385.71637667004296,-5.247540552712012,3.8571637667004297,-6.5020000000000024,-332.8218701540611,,2.900611355144428,1042.239642963125,7.822423730979604,-0.17209802910723174,-253.53675,-58.82
1183,Slytherin,Johnathon,Faison,1999-07-21,Left,81275.0,-330.54707174168857,-6.394825879465118,3.3054707174168856,-8.727,-465.04627275193917,370.1073276731136,1.6538400949043388,1076.2125284019694,8.146059256787407,-0.1489260862313641,-257.95831,-97.47
1186,Gryffindor,Lorri,Muir,1999-11-27,Left,50884.0,293.30157211919413,-8.241604458174661,-2.933015721191941,2.938,-402.2990560799776,580.8544170830236,-4.089372568509379,930.491651481286,2.3934987614530105,-0.1223324293642616,-254.89564,157.8
1187,Gryffindor,Ashley,Fogg,1999-11-14,Right,70815.0,705.148717153519,-3.006154116514529,-7.051487171535188,5.088,-778.0701283422238,611.3870324899258,-6.612904554880463,941.7784156610612,1.2671998809657734,0.02595862041871257,-255.70441,225.08
1190,Slytherin,Miguel,Dejesus,1998-05-17,Left,57334.0,-574.8220611218287,-5.176573265089827,5.748220611218289,-3.043,-493.9787607587989,398.8402376014467,5.562087384493752,1041.0093750410015,7.542451056664506,1.3423405053615507,-248.32012000000003,-94.88
1193,Gryffindor,Venus,Wenger,2001-06-15,Right,29476.0,376.2171881720822,-6.509222224839134,-3.762171881720822,,-593.7876269697489,560.0386657716324,-4.999965678190052,945.1238515712233,2.8139669864517325,0.66610102207857,-252.99809,193.88
1195,Gryffindor,Damian,Collins,1998-01-06,Right,29531.0,626.9093575014413,-4.7009321634883845,-6.269093575014413,6.447,-232.660054821162,590.0222755233126,-3.594606313735772,959.1884717234371,4.123805516841523,-0.3246256046492373,-250.34329,180.45
1200,Slytherin,Alvaro,Gore,2000-02-21,Left,83033.0,-363.120603673548,-4.512997712428875,3.631206036735479,-6.484,-380.82861163864715,422.23820311439346,3.3831200331372773,1025.7579085480882,6.3523232928036295,0.8332851754966447,-254.22071,-61.65
1207,Slytherin,Hilary,Fort,1998-05-17,Left,68599.0,-332.3317698681793,-7.532830250687704,3.323317698681793,-7.644,-328.20518651612025,421.4898455456878,4.2411065947146325,1051.1954083409194,10.790232870144653,-1.136757157005713,-255.55858999999998,-83.77
1208,Slytherin,Morgan,Bunker,1997-02-20,Right,69288.0,-493.5468803369629,-5.999522787146767,4.93546880336963,-6.211,-454.3454373712429,376.18840038556,5.010692254462606,1045.6141502749933,7.719662526861295,-1.8995389415525088,-252.97367000000003,-108.23
1209,Gryffindor,Marquis,Mackenzie,1999-07-29,Right,61014.0,647.8519548696518,-6.678475819253802,-6.478519548696518,3.1719999999999997,-486.99643205360945,564.1391608532707,-4.109080319713842,926.5818267787394,1.6879172111024827,1.2561652429569825,-257.77103999999997,168.59
1212,Slytherin,Stan,Kirkwood,1997-07-04,Left,79737.0,-323.6021036739885,-8.080771137821479,3.2360210367398854,-5.3260000000000005,-362.32957559616506,414.20848677286574,4.662612521101803,1049.4633551988434,9.000800207775711,1.2103771550229805,-254.85816,-118.13
1215,Gryffindor,Michell,Dunne,2001-01-05,Right,82422.0,225.06455284497338,-5.760075307964648,-2.2506455284497338,4.099,-454.154646538748,628.900204477085,-6.142969150757433,934.5467525262752,-0.2308618098050101,-0.08742332905800372,-253.78557,166.13
1216,Slytherin,Reed,Cuevas,2001-07-21,Right,34428.0,-635.9008718585746,-5.872088581233064,6.359008718585748,-3.556,-459.11321739299973,380.82339850169984,5.258079282082822,1064.5098153855702,9.652100387964593,-0.3659991662959686,-247.21761,-92.06
1220,Slytherin,Jamar,Parr,1999-08-27,Left,69182.0,-354.49685597448274,-3.9288526326247606,3.544968559744828,-6.1720000000000015,-390.22217382155367,418.4646065434931,2.4565518284853383,1041.4865300372674,7.144739667669415,1.5360161919736623,-253.03832000000003,-42.87
1222,Slytherin,Erika,Bedford,1998-09-23,Left,82947.0,-298.1569469845353,-7.80238485222471,2.9815694698453528,-5.85,-298.8535327130918,442.6285900814125,8.306097603449167,1000.6896202062976,9.717223533867353,0.6556993819631077,-254.49946,-109.4
1223,Gryffindor,Marianne,Frazer,1998-11-21,Right,71542.0,414.8577755386176,-3.55416380683258,-4.148577755386176,6.94,-362.26545888601873,594.784102659589,-6.0551398439838025,947.4751218401416,-1.8154187455447173,-1.9216806586795592,-251.18273,159.88
1226,Gryffindor,Dee,Faison,1999-07-15,Left,42253.0,458.37854425986643,-6.6630559872522985,-4.583785442598664,4.5710000000000015,-631.2686930035663,541.425350945355,-3.5464051920793165,949.0769652308884,2.797369175780425,0.2980358981546199,-254.12502999999998,154.27
1227,Slytherin,Alva,Keen,2000-05-31,Left,53941.0,-282.7292326261387,-7.1613642857436215,2.8272923262613867,-5.6129999999999995,-533.164841508379,416.7667305343037,5.0131393300296105,1069.2899928594552,12.837806214190678,-1.0150844457740724,-253.30657000000002,-80.69
1228,Slytherin,Vincenzo,Straub,1997-05-26,Right,46536.0,-587.8473196472131,-2.1225033025330133,5.878473196472131,-2.213,-633.2223655685973,407.5755389470678,4.139196113263842,1044.6377162381457,6.964780729078544,0.05086095802665182,-245.73167,-41.66
1229,Slytherin,Kasey,Shelly,1999-12-18,Right,26817.0,-659.3421076030301,-6.681573626802497,6.5934210760303,-4.612,-512.6424624043893,380.7298598491758,6.134738800339933,1072.0923333067908,12.091634115262414,-0.4982923191202627,-247.60273999999998,-94.2
1232,Gryffindor,Darryl,Matthew,2001-01-28,Left,60698.0,470.11887089019166,-5.164334045477509,-4.701188708901916,5.5470000000000015,-132.1994400396955,616.9408247172803,-3.4931193492824524,963.3682646230012,3.2778293052892726,-1.069742383803013,-251.06187999999997,136.32
1237,Gryffindor,Isiah,Abreu,1997-03-17,Left,50733.0,531.6531496554294,-1.6910222043685477,-5.316531496554294,8.561,-245.13011445635576,656.6807117407045,-5.109491822377021,983.7556588152088,3.746671361487688,-0.4419560840836211,-246.45977000000002,188.39
1239,Slytherin,Sonja,Gillespie,1997-08-11,Left,51060.0,-374.5161909359178,-8.930238481063581,3.7451619093591777,-4.838,-335.102714554412,443.0590923278257,6.270508302497845,1052.6548969584533,13.172913274850929,0.8561114543618793,-251.87001,-94.91
1241,Slytherin,Hershel,Means,1998-01-19,Right,50778.0,-432.8825727057795,-5.122945299049295,4.3288257270577954,-6.265,-581.899491020954,392.4772235902512,3.36725902446894,1074.0083665186348,10.576018359901386,-0.08281263924913752,-252.09759,-62.84
1254,Slytherin,Isabella,Smoot,1998-01-25,Left,58854.0,-544.1533439538051,-5.385198515068328,5.441533439538051,-5.4510000000000005,-665.018248772088,354.4084610599378,6.913839901011054,1050.841053317108,9.073407532916477,,-251.04936,-118.2
1259,Gryffindor,Darrin,Lees,2001-10-20,Right,48662.0,430.69893543873815,-4.163496249390317,-4.306989354387381,5.13,-841.6016375545587,575.6337077886376,-7.868142329078879,931.3968112213046,-0.7506760294830093,0.127564674496361,-254.13797000000002,239.94
1263,Slytherin,Troy,Burden,1999-02-24,Right,42853.0,-476.34033810220507,-3.1211499050517912,4.763403381022051,-6.835,-539.0390324709998,398.54201282778035,2.195020838940909,1066.9710027089427,9.584011382834026,-0.5132928663897611,-250.85195,-20.9
1264,Slytherin,Stan,Taylor,2001-01-31,Right,74149.0,-355.440120434501,-7.980926180152303,3.5544012043450106,-6.254,-439.8923752663398,407.00942087866684,5.919075159243414,1047.519168946304,10.434248149287047,-0.5068806034235764,-254.81897999999998,-117.52
1266,Slytherin,Russel,Curtin,1997-01-09,Left,33917.0,-691.6180587401633,-5.424277696525572,6.916180587401633,-6.541,-583.0712383362926,333.3277714655556,6.143255659199871,1069.555372768862,10.257399396034767,1.2433957550534984,-249.34071,-105.45
1267,Slytherin,Junior,Alexander,1997-08-07,Left,,-456.5004338061231,-4.6291005457927525,4.565004338061232,-7.237999999999999,-482.221352801078,388.8423621480715,1.9853902154964649,1071.9289556451963,9.113757879307318,2.4291885401194437,-252.85563,-51.66
1269,Gryffindor,Frances,Bock,2001-04-20,Right,39169.0,352.96238513956223,-5.777552192951159,-3.529623851395621,4.228,-805.679997770465,585.7000839893607,-6.117984893494247,939.8831706107353,2.5959792617851827,-0.16785311049743964,-253.66158,222.95
1271,Gryffindor,Tiffany,Titus,2001-01-19,Left,75760.0,445.019170960777,-3.3957796319437588,-4.450191709607768,5.372000000000001,-488.6015651070621,631.7188664246246,-6.840180680463887,949.659333219118,0.30515856738017977,-0.8853919672631703,-252.81477999999998,194.67
1272,Slytherin,Rosemarie,Barnard,1999-05-29,Left,38562.0,-571.1556568409499,-5.634171767742886,5.711556568409499,-2.677,-481.1560265125908,,7.716222515016062,1032.9886821607902,10.571959426841412,-1.0054659033170967,-246.3612,-80.93
1273,Gryffindor,Tammy,Doyle,2001-01-24,Right,37740.0,756.953234982765,-4.591389814344467,-7.569532349827651,6.263,-129.72131028559323,592.0008399580345,-2.6688513929669626,966.2699764904988,4.9486003061717225,0.5114141425201535,-251.23497999999998,158.75
1277,Gryffindor,Colleen,Hairston,1998-11-06,Left,34030.0,704.802406423848,-3.743425919167122,-7.048024064238478,6.278,-328.52890084922706,581.9644624640273,-5.368728442361253,951.8617793729196,2.165922109465672,0.5755691870981808,-251.8783,208.46
1282,Slytherin,Rita,Madrid,1997-06-29,Right,72408.0,-583.0867539868963,2.245235706159036,5.8308675398689624,5.079,945.3136328058772,601.7330100476778,,1066.5768706518938,6.365428166095416,0.28642875068571416,-231.31547999999998,-101.79
1284,Slytherin,Samatha,Duffy,2000-02-28,Right,56297.0,-451.4602984736522,-3.070353028370747,4.514602984736522,-5.561,-411.8712922496719,413.68208890584987,2.7634763466103145,1040.3358181682356,7.133726215296763,-0.3482699310241329,-250.53828,-30.53
1285,Gryffindor,Marshall,Giron,2000-06-19,Right,70010.0,258.9341614422865,-6.9778881954345175,-2.5893416144228647,3.878,-448.8955418218991,576.4728318633063,-4.468341367335189,942.2656196784624,0.5810204151038771,-1.0057692321753606,-254.28586,130.13
1292,Slytherin,Franklin,Groves,1997-06-25,Right,50338.0,-585.0417818820745,-5.00457302726304,5.850417818820745,-2.8930000000000002,-625.0853929814264,382.5045121570874,6.080210001723538,1052.7014639953843,8.636264155657889,-1.493354491229113,-247.77766,-99.74
1293,Slytherin,Lourdes,Shivers,1999-01-28,Left,49402.0,-412.4163307060315,-8.038819866235476,4.124163307060315,-4.159,-555.5584039400057,412.2427663893615,8.714694433311433,1047.1252674660834,13.337902367012761,1.4737280443302048,-250.58542999999997,-115.95
1295,Slytherin,Garrett,Getz,2000-04-09,Right,48966.0,-404.97960787717005,-6.6959638949128735,4.0497960787717,-5.8210000000000015,-232.6937346326487,438.1783632671943,4.243040795326908,1045.5443033349936,10.73670013479892,1.0578946091043815,-251.55271000000002,-56.57
1300,Slytherin,Les,Asher,2001-06-18,Right,37829.0,-560.1849632253604,-4.6058394412350525,5.601849632253604,-2.965,-475.193068154185,429.259215630373,5.23672305778067,1044.5889583769392,9.9042923973726,-0.10980000893934594,-246.50997999999998,-49.7
1301,Gryffindor,Richie,Mcmanus,1997-07-06,Left,51384.0,373.8515940522303,-4.920899674210428,-3.738515940522303,5.275,-394.97918815415056,604.8468443021218,-5.935517155330037,947.7522757120424,1.2457114583224138,0.9346919963421604,-251.72992999999997,189.47
1304,Gryffindor,Trena,Crain,1998-11-18,Left,73027.0,307.49307238036164,-6.887153910614718,-3.0749307238036163,3.386,-248.42559440372875,595.6263068164894,-4.091849499595944,,1.7966590507201332,-0.13283800383406064,-254.14671,120.61
1305,Slytherin,Shelby,Hough,1997-11-01,Right,71379.0,-341.747360176531,-6.975315210680579,3.4174736017653102,-5.2989999999999995,-359.0531927168223,413.02339796903,4.040321577288149,1050.1262717130917,8.722122161538094,1.2454291936901412,-253.75329,-95.42
1309,Gryffindor,Ivory,Pendergrass,1997-04-28,Right,38984.0,316.81384089828214,-7.976095712394472,-3.1681384089828213,3.168,-538.7346273222963,589.2382289351627,-3.260270315751523,945.7826886699393,5.359299611376414,-1.8326926365159544,-253.72956000000002,168.14
1313,Gryffindor,Elden,Word,1997-05-20,Right,43883.0,378.1252650649164,-6.2480610169829545,-3.781252650649164,4.454,-465.2025406145925,563.7763169291778,,945.9979332228064,1.6234381840744834,0.04352819188876469,-253.22216,170.02
1317,Slytherin,Lia,Layton,2000-06-27,Right,50425.0,-473.15333626619474,-5.720582189795562,4.731533362661947,-8.724,-570.9273774822223,358.79774496285035,4.519683858522678,1073.1198497777557,11.227247974922097,-1.075359347753068,-254.08147000000002,-83.95
1318,Slytherin,Luisa,Ritchie,1998-05-25,Right,57874.0,-508.8245939218468,-3.8937956662399262,5.088245939218469,-3.18,-552.4140978589955,413.54249483875503,5.921992790111152,1028.2909137899812,7.743977376097843,-0.4776266764465503,-248.24301,-68.3
1320,Gryffindor,Gale,Redmon,2001-09-15,Left,28231.0,525.9095401342299,,-5.259095401342299,3.886,-692.8567002311307,566.3974044801556,-6.163414881862736,922.4880805971127,1.93203207004456,-0.9417383669489228,-255.26949,242.28
1321,Gryffindor,Cecil,Jeffries,1998-04-08,Left,56105.0,215.4958686986276,-7.233034199427704,-2.154958686986276,3.016,-740.7456840141043,581.3581250184477,-3.3375756774330045,976.5864959164168,5.860847775956165,1.2821856071708495,-253.60766,132.23
1323,Gryffindor,Kimberlee,Brand,1998-05-06,Left,83705.0,106.0725568513047,-5.78620830489808,-1.060725568513047,4.275,-486.59855080142813,598.5605098737682,-6.462696642139315,949.6907480557588,-1.2950708670012303,-0.4392123546353674,-253.10627000000002,137.77
1325,Gryffindor,Ariel,Lilley,2001-04-14,Left,65375.0,409.0442859804414,-4.009561834259987,-4.090442859804413,5.396,-496.6900378807293,633.8985207014142,-5.844052919310196,956.2025398705466,2.2458816591726807,1.6424325441825411,-251.8144,190.15
1328,Gryffindor,Christi,Dykes,1999-04-18,Right,73048.0,678.3556722045257,-4.312118224021038,-6.783556722045258,4.584,-337.22494421772825,650.3714053581825,-3.7771441393866403,955.900916001297,4.823160852936686,-1.087742333421018,-253.95702999999997,173.76
1329,Gryffindor,Terry,Guillory,1998-08-02,Left,56742.0,628.3662708564927,-6.135076187737745,-6.283662708564927,3.67,-405.3920700448458,592.9770505302496,-3.352329965631188,947.1935145400276,4.258818294944042,-0.037019044134148166,-255.42444,163.21
1330,Gryffindor,Fermin,Shockley,2001-03-28,Left,65146.0,610.4820825451156,-4.617785025903085,-6.1048208254511565,2.952,-870.8358150780159,613.4637715166863,-5.792643074397542,952.1037346937103,4.454273079802833,-0.9332098608633946,-256.97819,218.63
1335,Slytherin,Suzan,Bragg,1998-06-16,Right,62967.0,,-4.735977997966572,4.095597030224996,-7.284,-403.19618267788667,406.55830584131485,3.0018619745262844,1048.5648011581306,8.524513858173222,0.1628360460781858,-253.47662999999997,-52.24
1340,Slytherin,Napoleon,Silver,1998-07-09,Left,50301.0,-483.28092548116086,-2.5663561306884786,4.832809254811608,-4.427,-464.00643440555604,416.8643687445887,4.502794566455741,1027.4394086052685,7.443034964685812,0.03619264255176643,-248.43755,-30.25
1343,Slytherin,Dorsey,Creighton,1998-10-04,Right,46746.0,-437.9113389902176,-7.417685485938753,4.379113389902177,-6.856,-330.7910029635138,404.71388740571854,5.9892323102265035,1049.1884725640696,11.860277113048534,0.2318409294682612,-252.4308,-85.84
1346,Slytherin,Morton,Grantham,1997-10-16,Left,44176.0,-570.2679036262649,-7.022451662279181,5.7026790362626505,-3.426,-626.710518112532,359.8122093281225,8.74704801658505,1054.7090096783563,10.98167567225106,0.3396527271812204,-248.55556,-140.12
1348,Gryffindor,Pablo,Rome,1997-01-20,Left,57921.0,299.3993933577658,-6.240972961367115,-2.9939939335776584,4.485,-345.6658315110093,594.9090033547278,-3.816181092356077,967.106509768812,3.4425646628952773,0.21731982064024905,-251.84857999999997,130.93
1349,Slytherin,Genaro,Keyes,1997-04-04,Right,40611.0,-531.3862628861152,-3.389722905297587,5.313862628861153,-5.632999999999999,-643.5569098692713,380.0436819923186,3.0589468070787933,1075.053589318822,9.629758130162783,1.5523060077332609,-249.56645,-45.64
1350,Slytherin,Estela,Burleson,2001-03-26,Left,70883.0,-404.21770982975966,-3.37518708443636,4.042177098297596,-3.822,-505.1202843205746,420.0601486318928,4.252754912280892,1027.138799821895,6.307517946541643,-1.9323903473505328,-250.42555,-56.6
1358,Gryffindor,Leif,Cantu,1998-02-08,Left,44888.0,1016.2119403873959,-2.9887053838381137,-10.16211940387396,4.99,-703.4684733811213,601.2797950604511,-5.326946801747698,938.4622870641472,4.150857932316591,-1.1038048752497185,-256.44968,256.09
1361,Slytherin,Bradly,Cain,1998-08-30,Right,65673.0,-593.7845694551064,-8.102690135701081,5.937845694551064,-7.0489999999999995,-426.69077285498236,351.282821469876,6.857747208078263,1050.5733228110828,9.10117932709435,0.3427592912311614,-253.43132000000003,-152.9
1362,Gryffindor,Cruz,Pannell,1998-01-18,Left,51626.0,458.58670033812433,-3.9869025226537578,-4.585867003381243,7.053,-344.005120490455,591.047948180933,-5.315568344380955,952.2205146229144,0.3112275498888839,-0.7358005737915697,-250.2653,172.3
1363,Gryffindor,Lina,Townsend,1997-10-21,Left,67258.0,324.46813660508764,-5.916663031560618,-3.244681366050876,2.9589999999999996,-828.7408800037834,583.8150089508498,-6.296138459254812,944.7145771524645,1.4980976544213918,0.4185303657736809,-256.14357,187.42
